property_id,address,neighbourhood,ward,assessed_value,garage,latitude,longitude,lot_size_sf,total_living_area_sf,year_built,land_value,improvement_value,bedrooms,bathrooms,basement,property_type,property_use,building_age,price_per_sqft,land_to_building_ratio,annual_tax
10013329,"10082 94 STREET NW Edmonton, AB",RIVERDALE,O-day'min Ward,612000,Y,53.54326963,-113.4754638,316.389,199.9,2003,214200,397800,5,3,Unfinished,Single Family Home,Residential,22,3061.530765,1.582736368,7344
10013369,"STRATHCONA Edmonton, AB",STRATHCONA,papastew Ward,5500,N,53.52132064,-113.4988524,3996,24,1990,1925,3575,2,1,Unfinished,Condominium,Residential,35,229.1666667,166.5,66
10013370,"233 MACEWAN ROAD SW Edmonton, AB",MACEWAN,Ipiihkoohkanipiaohtsi Ward,529000,Y,53.42854716,-113.5272337,549.097,208.8,2004,185150,343850,4,2.5,Unfinished,Townhouse,Owner Occupied,21,2533.524904,2.629774904,6348
10013371,"231 MACEWAN ROAD SW Edmonton, AB",MACEWAN,Ipiihkoohkanipiaohtsi Ward,469000,Y,53.42859141,-113.5271066,441.922,127.6,2004,164150,304850,4,2.5,Partially Finished,Townhouse,Residential,21,3675.548589,3.463338558,5628
10013372,"229 MACEWAN ROAD SW Edmonton, AB",MACEWAN,Ipiihkoohkanipiaohtsi Ward,469500,Y,53.42867532,-113.5269559,383.026,176.5,2004,164325,305175,4,2.5,Partially Finished,Single Family Home,Residential,21,2660.056657,2.17011898,5634
10013373,"227 MACEWAN ROAD SW Edmonton, AB",MACEWAN,Ipiihkoohkanipiaohtsi Ward,526500,Y,53.42871612,-113.5268166,423.086,220.1,2004,184275,342225,4,2.5,Partially Finished,Single Family Home,Residential,21,2392.094502,1.922244434,6318
10013374,"225 MACEWAN ROAD SW Edmonton, AB",MACEWAN,Ipiihkoohkanipiaohtsi Ward,487000,Y,53.42874568,-113.5266433,416.123,176,2004,170450,316550,4,2.5,Finished,Single Family Home,Residential,21,2767.045455,2.364335227,5844
10013375,"STRATHCONA Edmonton, AB",STRATHCONA,papastew Ward,7000,N,53.52130495,-113.4987007,3996,36,1990,2450,4550,2,1,None,Row Housing,Residential,35,194.4444444,111,84
10013376,"STRATHCONA Edmonton, AB",STRATHCONA,papastew Ward,8000,N,53.52129008,-113.4985531,3996,36,1990,2800,5200,2,1,None,Condominium,Owner Occupied,35,222.2222222,111,96
10013389,"Suite 15, 920 119 STREET NW Edmonton, AB",TWIN BROOKS,Ipiihkoohkanipiaohtsi Ward,407500,Y,53.43792089,-113.5411469,698.928,130.5,2003,142625,264875,4,2,Partially Finished,Single Family Home,Residential,22,3122.605364,5.355770115,4890
10013390,"Suite 16, 920 119 STREET NW Edmonton, AB",TWIN BROOKS,Ipiihkoohkanipiaohtsi Ward,449500,Y,53.43792089,-113.5411469,698.928,130.5,2003,157325,292175,4,2,Unfinished,Single Family Home,Investment Property,22,3444.444444,5.355770115,5394
10013391,"Suite 19, 920 119 STREET NW Edmonton, AB",TWIN BROOKS,Ipiihkoohkanipiaohtsi Ward,506500,Y,53.43792089,-113.5411469,698.928,130.5,2003,177275,329225,4,2.5,Unfinished,Condominium,Owner Occupied,22,3881.226054,5.355770115,6078
10013392,"Suite 20, 920 119 STREET NW Edmonton, AB",TWIN BROOKS,Ipiihkoohkanipiaohtsi Ward,540500,Y,53.43792089,-113.5411469,698.928,130.5,2003,189175,351325,4,2.5,Partially Finished,Condominium,Residential,22,4141.762452,5.355770115,6486
10013393,"Suite 22, 920 119 STREET NW Edmonton, AB",TWIN BROOKS,Ipiihkoohkanipiaohtsi Ward,560500,Y,53.43792089,-113.5411469,698.928,130.5,2003,196175,364325,4,2.5,None,Condominium,Residential,22,4295.019157,5.355770115,6726
10013395,"20115 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,498000,Y,53.48338914,-113.6693378,403.968,178.11,2005,174300,323700,4,2.5,Finished,Condominium,Owner Occupied,20,2796.024928,2.268081523,5976
10013396,"20104 47 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,498000,Y,53.48466394,-113.669158,467.818,124.4,2004,174300,323700,4,2.5,Finished,Single Family Home,Investment Property,21,4003.215434,3.760594855,5976
10013397,"20103 47 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,532000,Y,53.48418331,-113.6691983,472.114,191.97,2005,186200,345800,4,2.5,Unfinished,Duplex,Residential,20,2771.266344,2.459311351,6384
10013398,"20112 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,441000,Y,53.48385627,-113.6691994,435.706,137.6,2005,154350,286650,4,2,Partially Finished,Single Family Home,Residential,20,3204.94186,3.166468023,5292
10013399,"20119 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,480000,Y,53.48338912,-113.6695117,403.969,165.63,2005,168000,312000,4,2.5,Finished,Single Family Home,Investment Property,20,2898.02572,2.438984483,5760
10013400,"20123 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,479000,Y,53.4833891,-113.6696856,403.98,161.58,2005,167650,311350,4,2.5,None,Duplex,Residential,20,2964.475801,2.500185667,5748
10013401,"20127 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,444500,Y,53.48338909,-113.6698596,404.003,145.38,2005,155575,288925,4,2,Finished,Single Family Home,Owner Occupied,20,3057.504471,2.778944834,5334
10013402,"20131 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,464000,Y,53.48338907,-113.6700335,404.037,152.5,2004,162400,301600,4,2.5,Finished,Condominium,Residential,21,3042.622951,2.649422951,5568
10013403,"20135 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,439000,Y,53.48338905,-113.6702075,404.072,138.6,2004,153650,285350,4,2,Finished,Single Family Home,Rental Property,21,3167.388167,2.915382395,5268
10013404,"20139 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,438500,Y,53.48338903,-113.6703814,404.093,98.1,2004,153475,285025,4,2,Unfinished,Duplex,Owner Occupied,21,4469.928644,4.119194699,5262
10013405,"20143 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,447500,Y,53.48338901,-113.6705554,404.09,110.2,2004,156625,290875,4,2,Unfinished,Single Family Home,Owner Occupied,21,4060.798548,3.666878403,5370
10013406,"20147 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,434000,Y,53.48338899,-113.6707248,382.602,139.6,2004,151900,282100,4,2,Unfinished,Single Family Home,Residential,21,3108.882521,2.740702006,5208
10013407,"20151 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,416500,Y,53.48338898,-113.6708895,381.525,93,2004,145775,270725,4,2,Finished,Condominium,Owner Occupied,21,4478.494624,4.102419355,4998
10013408,"20155 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,464500,Y,53.48338609,-113.6710543,353.56,163.2,2004,162575,301925,4,2.5,Partially Finished,Duplex,Residential,21,2846.20098,2.166421569,5574
10013409,"20159 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,503500,Y,53.48337774,-113.6713032,458.64,178.11,2005,176225,327275,4,2.5,Finished,Single Family Home,Residential,20,2826.904722,2.575037898,6042
10013410,"20163 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,541500,Y,53.48339309,-113.6715343,764.229,129.6,2004,189525,351975,4,2.5,None,Duplex,Residential,21,4178.240741,5.896828704,6498
10013411,"20167 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,528000,Y,53.48347681,-113.6715686,533.219,197.4,2005,184800,343200,4,2.5,Finished,Single Family Home,Residential,20,2674.772036,2.70121074,6336
10013412,"4604 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,454000,Y,53.48369189,-113.6715707,399.908,135.48,2005,158900,295100,4,2.5,Finished,Single Family Home,Residential,20,3351.048125,2.951786242,5448
10013413,"4608 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,435500,Y,53.48380575,-113.6715677,403.649,113.13,2005,152425,283075,4,2,Finished,Single Family Home,Owner Occupied,20,3849.553611,3.568010254,5226
10013414,"4612 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,444000,Y,53.48390952,-113.6715672,404.049,135.9,2005,155400,288600,4,2,None,Single Family Home,Owner Occupied,20,3267.108168,2.973134658,5328
10013415,"4616 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,458000,Y,53.48401055,-113.6715667,382.709,114.8,2005,160300,297700,4,2.5,Finished,Single Family Home,Residential,20,3989.547038,3.333702091,5496
10013416,"4620 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,492500,Y,53.48410884,-113.6715663,382.694,172.4,2004,172375,320125,4,2.5,Partially Finished,Single Family Home,Residential,21,2856.728538,2.219802784,5910
10013417,"4624 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,499500,Y,53.48420711,-113.6715658,382.685,183.1,2004,174825,324675,4,2.5,None,Condominium,Owner Occupied,21,2728.017477,2.090032769,5994
10013418,"4628 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,475500,Y,53.48430539,-113.6715653,382.683,172.4,2004,166425,309075,4,2.5,Unfinished,Single Family Home,Owner Occupied,21,2758.12065,2.219738979,5706
10013419,"4704 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,522500,Y,53.48440367,-113.6715649,382.686,186.2,2004,182875,339625,4,2.5,Finished,Condominium,Owner Occupied,21,2806.122449,2.055241676,6270
10013420,"4708 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,453000,Y,53.48450195,-113.6715644,382.689,122.6,2005,158550,294450,4,2.5,Unfinished,Single Family Home,Owner Occupied,20,3694.942904,3.121443719,5436
10013421,"4712 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,399000,Y,53.48460023,-113.6715639,382.695,92.6,2005,139650,259350,3,2,Unfinished,Condominium,Rental Property,20,4308.855292,4.132775378,4788
10013422,"4716 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,478000,Y,53.48469851,-113.6715635,382.701,128.8,2006,167300,310700,4,2.5,Partially Finished,Condominium,Residential,19,3711.180124,2.971281056,5736
10013423,"4720 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,452500,Y,53.48479679,-113.671563,382.702,161.49,2005,158375,294125,4,2.5,Unfinished,Single Family Home,Residential,20,2802.031086,2.369818565,5430
10013424,"20108 47 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,489500,Y,53.48466391,-113.669364,406.295,174.6,2004,171325,318175,4,2.5,Unfinished,Condominium,Owner Occupied,21,2803.550974,2.327004582,5874
10013425,"20112 47 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,539500,Y,53.4846639,-113.6695425,424.058,207.8,2005,188825,350675,4,2.5,None,Single Family Home,Residential,20,2596.246391,2.040702599,6474
10013426,"20116 47 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,433500,Y,53.48467079,-113.6697281,367.83,135.2,2005,151725,281775,4,2,Partially Finished,Condominium,Residential,20,3206.360947,2.720636095,5202
10013427,"20120 47 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,549000,Y,53.48467757,-113.6700005,506.759,202.9,2004,192150,356850,4,2.5,Partially Finished,Single Family Home,Residential,21,2705.766387,2.497580089,6588
10013428,"20124 47 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,619500,Y,53.48465314,-113.6702125,839.157,217.38,2005,216825,402675,5,3,Partially Finished,Single Family Home,Owner Occupied,20,2849.848192,3.860322937,7434
10013429,"20128 47 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,509000,Y,53.48454208,-113.6702531,578.299,171.8,2004,178150,330850,4,2.5,Finished,Single Family Home,Owner Occupied,21,2962.747381,3.366117579,6108
10013430,"20127 47 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,553000,Y,53.48431165,-113.6702559,568.216,206.7,2005,193550,359450,4,2.5,Partially Finished,Single Family Home,Owner Occupied,20,2675.37494,2.748988873,6636
10013431,"20123 47 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,573500,Y,53.48418473,-113.6702197,825.536,186.5,2005,200725,372775,4,2.5,Partially Finished,Single Family Home,Owner Occupied,20,3075.067024,4.426466488,6882
10013432,"20119 47 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,568500,Y,53.48415992,-113.6700355,531.175,204.4,2004,198975,369525,4,2.5,Finished,Single Family Home,Rental Property,21,2781.311155,2.598703523,6822
10013433,"20115 47 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,488000,Y,53.48416413,-113.6697543,367.322,176.04,2005,170800,317200,4,2.5,Unfinished,Single Family Home,Residential,20,2772.097251,2.086582595,5856
10013434,"20111 47 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,520500,Y,53.48418328,-113.6695709,451.635,188.55,2005,182175,338325,4,2.5,Partially Finished,Condominium,Owner Occupied,20,2760.540971,2.395306285,6246
10013435,"20107 47 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,542500,Y,53.4841833,-113.6693817,440.83,200.25,2005,189875,352625,4,2.5,None,Townhouse,Residential,20,2709.113608,2.201398252,6510
10013436,"20116 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,475000,Y,53.48385626,-113.669376,363.768,159.69,2005,166250,308750,4,2.5,Unfinished,Single Family Home,Residential,20,2974.513119,2.277963554,5700
10013437,"20120 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,437500,Y,53.48385624,-113.6695326,363.772,145.9,2004,153125,284375,4,2,Partially Finished,Single Family Home,Residential,21,2998.629198,2.493296779,5250
10013438,"20124 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,414000,Y,53.48385622,-113.6696892,363.778,97.3,2004,144900,269100,4,2,Finished,Townhouse,Residential,21,4254.881809,3.738725591,4968
10013439,"20128 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,415500,Y,53.4838562,-113.6698458,363.786,100.86,2005,145425,270075,4,2,Partially Finished,Condominium,Residential,20,4119.571684,3.606841166,4986
10013440,"20132 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,457000,Y,53.48385618,-113.6700024,363.798,160.8,2005,159950,297050,4,2.5,Unfinished,Condominium,Residential,20,2842.039801,2.262425373,5484
10013441,"20136 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,448000,Y,53.48385616,-113.670159,363.807,143.5,2004,156800,291200,4,2,Unfinished,Condominium,Residential,21,3121.95122,2.535240418,5376
10013442,"20140 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,476500,Y,53.48385615,-113.6703157,363.819,163,2004,166775,309725,4,2.5,Finished,Single Family Home,Residential,21,2923.312883,2.232018405,5718
10013443,"20144 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,477500,Y,53.48385613,-113.6704723,363.83,159.8,2004,167125,310375,4,2.5,Partially Finished,Single Family Home,Residential,21,2988.110138,2.276783479,5730
10013444,"20148 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,461000,Y,53.48385611,-113.6706289,363.838,130.6,2004,161350,299650,4,2.5,Partially Finished,Single Family Home,Residential,21,3529.862175,2.785895865,5532
10013445,"20152 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,416500,Y,53.48385609,-113.6707856,363.842,102.4,2004,145775,270725,4,2,Unfinished,Single Family Home,Residential,21,4067.382813,3.553144531,4998
10013446,"20156 46 AVENUE NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,420000,Y,53.48385607,-113.6709561,409.276,100.7,2004,147000,273000,4,2,None,Condominium,Rental Property,21,4170.804369,4.064309831,5040
10013447,"4619 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,460000,Y,53.4840652,-113.6707832,404.09,159.5,2004,161000,299000,4,2.5,Partially Finished,Single Family Home,Residential,21,2884.012539,2.533479624,5520
10013448,"4623 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,470000,Y,53.48416896,-113.6707827,404.07,129.3,2005,164500,305500,4,2.5,Unfinished,Row Housing,Residential,20,3634.957463,3.125058005,5640
10013449,"4627 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,482000,Y,53.48427272,-113.6707822,404.05,159.4,2005,168700,313300,4,2.5,Finished,Duplex,Residential,20,3023.839398,2.534818068,5784
10013450,"4703 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,473000,Y,53.48437648,-113.6707818,404.032,169.1,2005,165550,307450,4,2.5,Unfinished,Single Family Home,Residential,20,2797.161443,2.389308102,5676
10013451,"4707 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,464500,Y,53.48447749,-113.6707813,382.679,158.58,2005,162575,301925,4,2.5,Finished,Single Family Home,Owner Occupied,20,2929.120948,2.41316055,5574
10013452,"4711 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,455000,Y,53.48457577,-113.6707808,382.662,117.6,2004,159250,295750,4,2.5,Partially Finished,Townhouse,Residential,21,3869.047619,3.253928571,5460
10013453,"4715 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,474500,Y,53.48467405,-113.6707803,382.648,164.2,2004,166075,308425,4,2.5,None,Row Housing,Owner Occupied,21,2889.768575,2.330377588,5694
10013454,"4719 202 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,467000,Y,53.48477251,-113.6707799,384.033,163.1,2004,163450,303550,4,2.5,Finished,Single Family Home,Owner Occupied,21,2863.274065,2.354586143,5604
10013455,"4820 201 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,467500,Y,53.48574137,-113.6680052,400.012,145.7,2005,163625,303875,4,2.5,Partially Finished,Row Housing,Residential,20,3208.647907,2.745449554,5610
10013456,"4816 201 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,557500,Y,53.48563925,-113.6679726,409.832,203,2004,195125,362375,4,2.5,None,Single Family Home,Residential,21,2746.305419,2.018876847,6690
10013457,"4812 201 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,469000,Y,53.4855355,-113.6679471,407.223,165.93,2005,164150,304850,4,2.5,Finished,Townhouse,Residential,20,2826.493099,2.4541855,5628
10013458,"4808 201 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,488500,Y,53.48543174,-113.6679293,405.449,183.45,2005,170975,317525,4,2.5,Partially Finished,Single Family Home,Residential,20,2662.850913,2.210133551,5862
10013459,"4804 201 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,505000,Y,53.48532797,-113.6679193,404.481,166.11,2005,176750,328250,4,2.5,Finished,Single Family Home,Residential,20,3040.154115,2.435018963,6060
10013460,"4728 201 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,505500,Y,53.48522421,-113.6679169,404.205,178.7,2004,176925,328575,4,2.5,Unfinished,Single Family Home,Residential,21,2828.76329,2.261919418,6066
10013461,"4724 201 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,501000,Y,53.48512045,-113.6679227,404.715,168.9,2004,175350,325650,4,2.5,Finished,Single Family Home,Residential,21,2966.25222,2.396181172,6012
10013462,"4720 201 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,493500,Y,53.48501669,-113.667936,406.114,181.3,2004,172725,320775,4,2.5,None,Townhouse,Residential,21,2722.007722,2.240011031,5922
10013463,"4716 201 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,480000,Y,53.48491292,-113.6679571,408.231,174.6,2004,168000,312000,4,2.5,Unfinished,Single Family Home,Residential,21,2749.140893,2.338092784,5760
10013464,"4712 201 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,474500,Y,53.48480918,-113.6679826,409.502,160.6,2004,166075,308425,4,2.5,None,Single Family Home,Residential,21,2954.545455,2.549825654,5694
10013465,"4708 201 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,495500,Y,53.48470542,-113.6680082,407.578,170.9,2004,173425,322075,4,2.5,None,Row Housing,Residential,21,2899.356349,2.38489175,5946
10013466,"4704 201 STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,439000,Y,53.48459548,-113.6680292,436.308,116.7,2004,153650,285350,4,2,Unfinished,Single Family Home,Residential,21,3761.782348,3.738714653,5268
10013467,"4705 201A STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,536500,Y,53.48460984,-113.6685558,482.679,205.5,2004,187775,348725,4,2.5,Partially Finished,Single Family Home,Residential,21,2610.705596,2.34880292,6438
10013468,"4709 201A STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,495000,Y,53.48471817,-113.6685388,393.699,167.2,2004,173250,321750,4,2.5,Finished,Single Family Home,Residential,21,2960.526316,2.354659091,5940
10013469,"4713 201A STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,514500,Y,53.48481828,-113.6685154,393.686,184.9,2004,180075,334425,4,2.5,Finished,Duplex,Residential,21,2782.585181,2.129183342,6174
10013470,"4633 201A STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,485000,Y,53.4842637,-113.6685796,434.258,176.7,2005,169750,315250,4,2.5,Partially Finished,Duplex,Residential,20,2744.765139,2.457600453,5820
10013471,"4629 201A STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,473000,Y,53.48415373,-113.6685805,403.968,168.5,2004,165550,307450,4,2.5,Unfinished,Single Family Home,Residential,21,2807.121662,2.397436202,5676
10013472,"4625 201A STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,496500,Y,53.48404997,-113.6685813,403.963,175.8,2004,173775,322725,4,2.5,Partially Finished,Single Family Home,Residential,21,2824.232082,2.297855518,5958
10013473,"4621 201A STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,513000,Y,53.48394621,-113.6685821,403.968,176.46,2005,179550,333450,4,2.5,Finished,Single Family Home,Residential,20,2907.17443,2.289289357,6156
10013474,"4617 201A STREET NW Edmonton, AB",THE HAMPTONS,sipiwiyiniwak Ward,554000,Y,53.48384244,-113.6685829,403.994,173.16,2005,193900,360100,4,2.5,Partially Finished,Condominium,Residential,20,3199.353199,2.333067683,6648
